timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927131631,184,https://reqres.in/-1,200,OK,ResDownload-Thread-381,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",184,0,126
1681927133027,1155,https://reqres.in/-2,200,OK,ResDownload-Thread-381,text,true,,4952,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,1155,0,1059
1681927133023,353,https://reqres.in/-3,200,OK,ResDownload-Thread-381,text,true,,195971,606,0,0,https://codesandbox.io/static/fonts/monolisa.css,278,0,211
1681927133028,576,https://reqres.in/-4,200,OK,ResDownload-Thread-381,text,true,,238118,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,493,0,418
1681927133029,456,https://reqres.in/-5,200,OK,ResDownload-Thread-381,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,455,0,0
1681927133029,454,https://reqres.in/-6,200,OK,ResDownload-Thread-381,text,true,,15342,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,453,0,365
1681927133644,385,https://reqres.in/-7,200,OK,ResDownload-Thread-381,text,true,,3422,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,385,0,97
1681927133645,385,https://reqres.in/-8,200,OK,ResDownload-Thread-381,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,385,0,102
1681927134542,1958,https://reqres.in/-9,200,OK,ResDownload-Thread-381,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,1817,0,1614
1681927137147,267,https://reqres.in/-10,200,OK,ResDownload-Thread-381,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,191,0,0
1681927137758,615,https://reqres.in/-11,200,OK,ResDownload-Thread-381,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,614,0,0
1681927138446,16830,https://reqres.in/-12,200,OK,ResDownload-Thread-381,text,true,,2445091,616,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,1498,0,796
1681927140779,7577,https://reqres.in/-13,200,OK,ResDownload-Thread-381,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,723,0,444
1681927142133,2111,https://reqres.in/-14,200,OK,ResDownload-Thread-381,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,1423,0,687
1681927142515,8355,https://reqres.in/-15,200,OK,ResDownload-Thread-381,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,5018,0,3793
1681927142573,16932,https://reqres.in/-16,200,OK,ResDownload-Thread-381,text,true,,969197,627,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,8211,0,7721
1681927142575,8231,https://reqres.in/-17,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-381,text,false,,2612,0,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,4256,0,3378
1681927144776,18780,https://reqres.in/-18,200,OK,ResDownload-Thread-381,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,17485,0,1604
1681927131904,887,https://reqres.in/-8,200,OK,HomePage Group 1-48,bin,true,,41850,521,182,261,https://reqres.in/img/swagger-logo-horizontal.jpeg,823,0,440
1681927132179,517,https://reqres.in/-9,200,OK,HomePage Group 1-48,text,true,,4523,530,182,261,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,517,0,354
1681927132990,106,https://reqres.in/-10,200,OK,HomePage Group 1-48,text,true,,1988,551,182,261,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,106,0,0
1681927134097,362,https://reqres.in/-11,200,OK,HomePage Group 1-48,text,true,,9020,542,182,261,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,361,0,269
1681927134104,771,https://reqres.in/-12,200,OK,HomePage Group 1-48,text,true,,8954,498,182,261,https://reqres.in/js/app.js,771,0,295
1681927134498,1033,https://reqres.in/-13,200,OK,HomePage Group 1-48,text,true,,115585,529,182,261,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,922,0,625
1681927128281,35273,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-48,,false,,5557559,17831,182,261,null,1089,-3,770
1681927162842,713,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-156,text,true,,735,431,79,261,https://reqres.in/api/users/2,713,0,0
1681927162842,713,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-156,,true,,735,431,79,261,null,713,0,0
1681927162860,696,https://reqres.in/api/users,201,Created,CRUD Operations 3-151,text,true,,742,423,79,261,https://reqres.in/api/users,696,0,0
1681927162859,696,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-151,,true,,742,423,79,261,null,696,1,0
1681927162864,692,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-196,text,true,,733,431,79,261,https://reqres.in/api/users/2,692,0,0
1681927162864,692,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-196,,true,,733,431,79,261,null,692,0,0
1681927162847,710,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-199,text,true,,731,431,79,261,https://reqres.in/api/users/2,710,0,0
1681927162847,710,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-199,,true,,731,431,79,261,null,710,0,0
1681927163104,453,Get User By ID,200,OK,CRUD Operations 3-232,text,true,,1002,370,79,261,https://reqres.in/api/users/8,453,0,0
1681927163103,464,Get User By ID,200,OK,CRUD Operations 3-238,text,true,,1006,370,79,261,https://reqres.in/api/users/7,464,0,0
1681927161519,2087,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-149,text,true,,1423,370,79,261,https://reqres.in/api/unknown,2087,0,0
1681927161519,2087,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-149,,true,,1423,370,79,261,null,2087,0,0
1681927162111,1499,Get User By ID,304,Not Modified,CRUD Operations 3-235,,true,,638,423,78,260,https://reqres.in/api/users/11,0,0,0
1681927162109,1508,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-207,text,true,,943,372,78,260,https://reqres.in/api/unknown/2,1508,0,0
1681927162109,1508,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-207,,true,,943,372,78,260,null,1508,0,0
1681927153488,10165,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-202,text,true,,1745,375,78,260,https://reqres.in/api/users?page=2,10165,0,9382
1681927153487,10165,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-202,,true,,1745,375,78,260,null,10165,1,9382
1681927163306,381,Get User By ID,200,OK,CRUD Operations 3-231,text,true,,1000,371,78,260,https://reqres.in/api/users/11,381,0,0
1681927163367,350,Get User By ID,200,OK,CRUD Operations 3-222,text,true,,1000,371,78,260,https://reqres.in/api/users/10,350,0,0
1681927162954,781,https://reqres.in/api/users,201,Created,CRUD Operations 3-150,text,true,,750,423,78,260,https://reqres.in/api/users,781,0,0
1681927162954,781,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-150,,true,,750,423,78,260,null,781,0,0
1681927163387,350,Get User By ID,304,Not Modified,CRUD Operations 3-244,,true,,634,423,78,260,https://reqres.in/api/users/10,0,0,0
1681927161441,2298,Get User By ID,200,OK,CRUD Operations 3-186,text,true,,1000,371,78,260,https://reqres.in/api/users/11,2298,0,0
1681927155408,8330,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-186,,true,,5640,2275,78,260,null,7883,3,0
1681927162964,775,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-183,text,true,,729,431,78,260,https://reqres.in/api/users/2,775,0,0
1681927162964,775,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-183,,true,,729,431,78,260,null,775,0,0
1681927132932,30735,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-70,text,false,,2723461,17201,182,260,https://reqres.in/,890,0,521
1681927132932,1173,https://reqres.in/-0,200,OK,HomePage Group 1-70,text,true,,30088,489,182,260,https://reqres.in/,890,0,521
1681927134121,1038,https://reqres.in/-1,200,OK,HomePage Group 1-70,text,true,,473422,496,182,260,https://js.stripe.com/v3/,327,0,237
1681927134122,337,https://reqres.in/-2,200,OK,HomePage Group 1-70,text,true,,22959,546,182,260,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,320,0,239
1681927134122,468,https://reqres.in/-3,200,OK,HomePage Group 1-70,text,true,,20928,500,182,260,https://reqres.in/css/app.css,421,0,0
1681927134123,782,https://reqres.in/-4,200,OK,HomePage Group 1-70,text,true,,15769,527,182,260,https://m.servedby-buysellads.com/monetization.custom.js,778,0,235
1681927134530,919,https://reqres.in/-5,200,OK,HomePage Group 1-70,bin,true,,18153,501,182,260,https://reqres.in/img/logo.png,905,0,483
1681927134574,1247,https://reqres.in/-6,200,OK,HomePage Group 1-70,text,true,,14980,540,182,260,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,1247,0,1171
1681927134915,28752,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-70,text,false,,1945244,10431,182,260,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,1616,0,1328
1681927134915,1618,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,1616,0,1328
1681927136536,2394,https://reqres.in/-1,200,OK,ResDownload-Thread-474,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",1451,0,1140
1681927136536,936,https://reqres.in/-2,200,OK,ResDownload-Thread-474,text,true,,4952,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,936,0,790
1681927136536,1710,https://reqres.in/-3,200,OK,ResDownload-Thread-474,text,true,,195971,606,0,0,https://codesandbox.io/static/fonts/monolisa.css,936,0,798
1681927136555,1108,https://reqres.in/-4,200,OK,ResDownload-Thread-474,text,true,,238125,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,759,0,514
1681927136555,830,https://reqres.in/-5,200,OK,ResDownload-Thread-474,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,758,0,516
1681927136555,566,https://reqres.in/-6,200,OK,ResDownload-Thread-474,text,true,,15336,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,564,0,463
1681927137754,1291,https://reqres.in/-7,200,OK,ResDownload-Thread-474,text,true,,3421,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,1291,0,1054
1681927137757,1422,https://reqres.in/-8,200,OK,ResDownload-Thread-474,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,1365,0,1092
1681927139283,6046,https://reqres.in/-9,200,OK,ResDownload-Thread-474,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,3264,0,2729
1681927140071,1297,https://reqres.in/-10,200,OK,ResDownload-Thread-474,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,1284,0,517
1681927140778,727,https://reqres.in/-11,200,OK,ResDownload-Thread-474,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,727,0,449
1681927142116,6883,https://reqres.in/-12,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-474,text,false,,2612,0,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,1335,0,682
1681927142116,6883,https://reqres.in/-13,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-474,text,false,,2889,0,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,1413,0,705
1681927142464,3663,https://reqres.in/-14,200,OK,ResDownload-Thread-474,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,2180,0,1653
1681927142593,10332,https://reqres.in/-15,200,OK,ResDownload-Thread-474,text,true,,72486,635,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,2504,0,1982
1681927142595,21073,https://reqres.in/-16,200,OK,ResDownload-Thread-474,text,true,,969190,627,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,4280,0,3377
1681927145331,7915,https://reqres.in/-17,200,OK,ResDownload-Thread-474,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,919,0,0
1681927146567,5569,https://reqres.in/-18,200,OK,ResDownload-Thread-474,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,1281,0,982
1681927135175,1875,https://reqres.in/-8,200,OK,HomePage Group 1-70,bin,true,,41852,521,182,260,https://reqres.in/img/swagger-logo-horizontal.jpeg,1643,0,1183
1681927136009,594,https://reqres.in/-9,200,OK,HomePage Group 1-70,text,true,,4523,530,182,260,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,594,0,412
1681927136009,596,https://reqres.in/-10,200,OK,HomePage Group 1-70,text,true,,1986,551,182,260,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,596,0,414
1681927136667,651,https://reqres.in/-11,200,OK,HomePage Group 1-70,text,true,,9018,542,182,260,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,651,0,443
1681927137715,2273,https://reqres.in/-12,200,OK,HomePage Group 1-70,text,true,,8954,498,182,260,https://reqres.in/js/app.js,2164,0,1545
1681927137685,1862,https://reqres.in/-13,200,OK,HomePage Group 1-70,text,true,,115585,529,182,260,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1011,0,566
1681927132931,30735,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-70,,false,,2723461,17201,182,260,null,890,94,521
1681927162104,1680,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-216,text,true,,1423,370,78,260,https://reqres.in/api/unknown,1680,0,0
1681927162104,1680,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-216,,true,,1423,370,78,260,null,1680,0,0
1681927158821,4966,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-195,text,true,,1423,370,78,260,https://reqres.in/api/unknown,3176,0,0
1681927158821,4966,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-195,,true,,1423,370,78,260,null,3176,0,0
1681927162105,1681,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-201,text,true,,1421,370,78,260,https://reqres.in/api/unknown,1681,0,0
1681927162105,1681,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-201,,true,,1421,370,78,260,null,1681,0,0
1681927162038,1749,Get User By ID,200,OK,CRUD Operations 3-218,text,true,,998,371,78,260,https://reqres.in/api/users/11,1749,0,0
1681927162063,1728,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-197,text,true,,1423,370,78,260,https://reqres.in/api/unknown,1728,0,0
1681927162063,1728,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-197,,true,,1423,370,78,260,null,1728,1,0
1681927163157,701,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-217,text,true,,733,431,78,260,https://reqres.in/api/users/2,701,0,0
1681927163157,701,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-217,,true,,733,431,78,260,null,701,0,0
